2010-06-21 22:46:15,453 | OSM_2_OA      | INFO   | Started
2010-06-30 20:48:34,600 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,-30.0,10.0,-20.0]
2010-06-30 20:48:34,600 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,-20.0,10.0,-10.0]
2010-06-30 20:48:34,601 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,-10.0,10.0,0.0]
2010-06-30 20:48:34,601 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,0.0,10.0,10.0]
2010-06-30 20:48:34,602 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,10.0,10.0,20.0]
2010-06-30 20:48:34,602 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,20.0,10.0,30.0]
2010-06-30 20:48:34,603 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,30.0,10.0,40.0]
2010-06-30 20:48:34,603 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,40.0,10.0,50.0]
2010-06-30 20:48:34,604 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,50.0,10.0,60.0]
2010-06-30 20:48:34,604 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,60.0,10.0,70.0]
2010-06-30 20:48:34,605 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,70.0,10.0,80.0]
2010-06-30 20:48:34,605 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=0.0,80.0,10.0,90.0]
2010-06-30 20:48:34,606 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-90.0,20.0,-80.0]
2010-06-30 20:48:34,606 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-80.0,20.0,-70.0]
2010-06-30 20:48:34,607 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-70.0,20.0,-60.0]
2010-06-30 20:48:34,607 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-60.0,20.0,-50.0]
2010-06-30 20:48:34,608 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-50.0,20.0,-40.0]
2010-06-30 20:48:34,608 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-40.0,20.0,-30.0]
2010-06-30 20:48:34,609 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-30.0,20.0,-20.0]
2010-06-30 20:48:34,612 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-20.0,20.0,-10.0]
2010-06-30 20:48:34,613 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,-10.0,20.0,0.0]
2010-06-30 20:48:34,613 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,0.0,20.0,10.0]
2010-06-30 20:48:34,614 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,10.0,20.0,20.0]
2010-06-30 20:48:34,614 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,20.0,20.0,30.0]
2010-06-30 20:48:34,615 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,30.0,20.0,40.0]
2010-06-30 20:48:34,615 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,40.0,20.0,50.0]
2010-06-30 20:48:34,616 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,50.0,20.0,60.0]
2010-06-30 20:48:34,616 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,60.0,20.0,70.0]
2010-06-30 20:48:34,617 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,70.0,20.0,80.0]
2010-06-30 20:48:34,618 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=10.0,80.0,20.0,90.0]
2010-06-30 20:48:34,618 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-90.0,30.0,-80.0]
2010-06-30 20:48:34,619 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-80.0,30.0,-70.0]
2010-06-30 20:48:34,621 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-70.0,30.0,-60.0]
2010-06-30 20:48:34,622 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-60.0,30.0,-50.0]
2010-06-30 20:48:34,622 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-50.0,30.0,-40.0]
2010-06-30 20:48:34,623 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-40.0,30.0,-30.0]
2010-06-30 20:48:34,623 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-30.0,30.0,-20.0]
2010-06-30 20:48:34,624 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-20.0,30.0,-10.0]
2010-06-30 20:48:34,624 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,-10.0,30.0,0.0]
2010-06-30 20:48:34,625 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,0.0,30.0,10.0]
2010-06-30 20:48:34,625 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,10.0,30.0,20.0]
2010-06-30 20:48:34,626 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,20.0,30.0,30.0]
2010-06-30 20:48:34,626 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,30.0,30.0,40.0]
2010-06-30 20:48:34,627 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,40.0,30.0,50.0]
2010-06-30 20:48:34,627 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,50.0,30.0,60.0]
2010-06-30 20:48:34,635 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,60.0,30.0,70.0]
2010-06-30 20:48:34,636 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,70.0,30.0,80.0]
2010-06-30 20:48:34,636 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=20.0,80.0,30.0,90.0]
2010-06-30 20:48:34,637 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-90.0,40.0,-80.0]
2010-06-30 20:48:34,637 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-80.0,40.0,-70.0]
2010-06-30 20:48:34,639 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-70.0,40.0,-60.0]
2010-06-30 20:48:34,639 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-60.0,40.0,-50.0]
2010-06-30 20:48:34,640 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-50.0,40.0,-40.0]
2010-06-30 20:48:34,640 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-40.0,40.0,-30.0]
2010-06-30 20:48:34,641 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-30.0,40.0,-20.0]
2010-06-30 20:48:34,642 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-20.0,40.0,-10.0]
2010-06-30 20:48:34,642 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,-10.0,40.0,0.0]
2010-06-30 20:48:34,643 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,0.0,40.0,10.0]
2010-06-30 20:48:34,643 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,10.0,40.0,20.0]
2010-06-30 20:48:34,644 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,20.0,40.0,30.0]
2010-06-30 20:48:34,645 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,30.0,40.0,40.0]
2010-06-30 20:48:34,645 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,40.0,40.0,50.0]
2010-06-30 20:48:34,646 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,50.0,40.0,60.0]
2010-06-30 20:48:34,646 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,60.0,40.0,70.0]
2010-06-30 20:48:34,647 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,70.0,40.0,80.0]
2010-06-30 20:48:34,648 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=30.0,80.0,40.0,90.0]
2010-06-30 20:48:34,648 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-90.0,50.0,-80.0]
2010-06-30 20:48:34,648 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-80.0,50.0,-70.0]
2010-06-30 20:48:34,650 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-70.0,50.0,-60.0]
2010-06-30 20:48:34,650 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-60.0,50.0,-50.0]
2010-06-30 20:48:34,651 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-50.0,50.0,-40.0]
2010-06-30 20:48:34,652 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-40.0,50.0,-30.0]
2010-06-30 20:48:34,652 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-30.0,50.0,-20.0]
2010-06-30 20:48:34,653 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-20.0,50.0,-10.0]
2010-06-30 20:48:34,653 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,-10.0,50.0,0.0]
2010-06-30 20:48:34,654 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,0.0,50.0,10.0]
2010-06-30 20:48:34,654 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,10.0,50.0,20.0]
2010-06-30 20:48:34,655 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,20.0,50.0,30.0]
2010-06-30 20:48:34,656 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,30.0,50.0,40.0]
2010-06-30 20:48:34,656 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,40.0,50.0,50.0]
2010-06-30 20:48:34,657 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,50.0,50.0,60.0]
2010-06-30 20:48:34,658 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,60.0,50.0,70.0]
2010-06-30 20:48:34,658 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,70.0,50.0,80.0]
2010-06-30 20:48:34,658 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=40.0,80.0,50.0,90.0]
2010-06-30 20:48:34,659 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-90.0,60.0,-80.0]
2010-06-30 20:48:34,659 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-80.0,60.0,-70.0]
2010-06-30 20:48:34,660 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-70.0,60.0,-60.0]
2010-06-30 20:48:34,661 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-60.0,60.0,-50.0]
2010-06-30 20:48:34,662 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-50.0,60.0,-40.0]
2010-06-30 20:48:34,663 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-40.0,60.0,-30.0]
2010-06-30 20:48:34,663 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-30.0,60.0,-20.0]
2010-06-30 20:48:34,664 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-20.0,60.0,-10.0]
2010-06-30 20:48:34,664 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,-10.0,60.0,0.0]
2010-06-30 20:48:34,665 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,0.0,60.0,10.0]
2010-06-30 20:48:34,666 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,10.0,60.0,20.0]
2010-06-30 20:48:34,666 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,20.0,60.0,30.0]
2010-06-30 20:48:34,666 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,30.0,60.0,40.0]
2010-06-30 20:48:34,667 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,40.0,60.0,50.0]
2010-06-30 20:48:34,668 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,50.0,60.0,60.0]
2010-06-30 20:48:34,669 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,60.0,60.0,70.0]
2010-06-30 20:48:34,669 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,70.0,60.0,80.0]
2010-06-30 20:48:34,669 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=50.0,80.0,60.0,90.0]
2010-06-30 20:48:34,670 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-90.0,70.0,-80.0]
2010-06-30 20:48:34,670 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-80.0,70.0,-70.0]
2010-06-30 20:48:34,670 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-70.0,70.0,-60.0]
2010-06-30 20:48:34,671 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-60.0,70.0,-50.0]
2010-06-30 20:48:34,671 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-50.0,70.0,-40.0]
2010-06-30 20:48:34,671 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-40.0,70.0,-30.0]
2010-06-30 20:48:34,672 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-30.0,70.0,-20.0]
2010-06-30 20:48:34,672 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-20.0,70.0,-10.0]
2010-06-30 20:48:34,672 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,-10.0,70.0,0.0]
2010-06-30 20:48:34,673 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,0.0,70.0,10.0]
2010-06-30 20:48:34,673 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,10.0,70.0,20.0]
2010-06-30 20:48:34,673 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,20.0,70.0,30.0]
2010-06-30 20:48:34,674 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,30.0,70.0,40.0]
2010-06-30 20:48:34,674 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,40.0,70.0,50.0]
2010-06-30 20:48:34,674 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,50.0,70.0,60.0]
2010-06-30 20:48:34,682 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,60.0,70.0,70.0]
2010-06-30 20:48:34,684 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,70.0,70.0,80.0]
2010-06-30 20:48:34,685 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=60.0,80.0,70.0,90.0]
2010-06-30 20:48:34,686 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-90.0,80.0,-80.0]
2010-06-30 20:48:34,688 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-80.0,80.0,-70.0]
2010-06-30 20:48:34,688 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-70.0,80.0,-60.0]
2010-06-30 20:48:34,689 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-60.0,80.0,-50.0]
2010-06-30 20:48:34,691 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-50.0,80.0,-40.0]
2010-06-30 20:48:34,693 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-40.0,80.0,-30.0]
2010-06-30 20:48:34,694 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-30.0,80.0,-20.0]
2010-06-30 20:48:34,695 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-20.0,80.0,-10.0]
2010-06-30 20:48:34,695 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,-10.0,80.0,0.0]
2010-06-30 20:48:34,695 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,0.0,80.0,10.0]
2010-06-30 20:48:34,696 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,10.0,80.0,20.0]
2010-06-30 20:48:34,697 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,20.0,80.0,30.0]
2010-06-30 20:48:34,697 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,30.0,80.0,40.0]
2010-06-30 20:48:34,698 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,40.0,80.0,50.0]
2010-06-30 20:48:34,699 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,50.0,80.0,60.0]
2010-06-30 20:48:34,700 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,60.0,80.0,70.0]
2010-06-30 20:48:34,701 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,70.0,80.0,80.0]
2010-06-30 20:48:34,701 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=70.0,80.0,80.0,90.0]
2010-06-30 20:48:34,702 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-90.0,90.0,-80.0]
2010-06-30 20:48:34,702 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-80.0,90.0,-70.0]
2010-06-30 20:48:34,703 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-70.0,90.0,-60.0]
2010-06-30 20:48:34,704 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-60.0,90.0,-50.0]
2010-06-30 20:48:34,704 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-50.0,90.0,-40.0]
2010-06-30 20:48:34,705 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-40.0,90.0,-30.0]
2010-06-30 20:48:34,705 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-30.0,90.0,-20.0]
2010-06-30 20:48:34,706 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-20.0,90.0,-10.0]
2010-06-30 20:48:34,707 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,-10.0,90.0,0.0]
2010-06-30 20:48:34,707 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,0.0,90.0,10.0]
2010-06-30 20:48:34,708 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,10.0,90.0,20.0]
2010-06-30 20:48:34,709 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,20.0,90.0,30.0]
2010-06-30 20:48:34,709 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,30.0,90.0,40.0]
2010-06-30 20:48:34,710 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,40.0,90.0,50.0]
2010-06-30 20:48:34,711 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,60.0,90.0,70.0]
2010-06-30 20:48:34,711 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,50.0,90.0,60.0]
2010-06-30 20:48:34,712 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,70.0,90.0,80.0]
2010-06-30 20:48:34,713 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=80.0,80.0,90.0,90.0]
2010-06-30 20:48:34,713 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-90.0,100.0,-80.0]
2010-06-30 20:48:34,714 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-80.0,100.0,-70.0]
2010-06-30 20:48:34,714 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-70.0,100.0,-60.0]
2010-06-30 20:48:34,715 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-60.0,100.0,-50.0]
2010-06-30 20:48:34,715 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-50.0,100.0,-40.0]
2010-06-30 20:48:34,716 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-40.0,100.0,-30.0]
2010-06-30 20:48:34,725 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-30.0,100.0,-20.0]
2010-06-30 20:48:34,725 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-20.0,100.0,-10.0]
2010-06-30 20:48:34,726 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,-10.0,100.0,0.0]
2010-06-30 20:48:34,726 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,0.0,100.0,10.0]
2010-06-30 20:48:34,734 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,10.0,100.0,20.0]
2010-06-30 20:48:34,735 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,20.0,100.0,30.0]
2010-06-30 20:48:34,735 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,30.0,100.0,40.0]
2010-06-30 20:48:34,736 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,50.0,100.0,60.0]
2010-06-30 20:48:34,737 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,40.0,100.0,50.0]
2010-06-30 20:48:34,737 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,60.0,100.0,70.0]
2010-06-30 20:48:34,738 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,70.0,100.0,80.0]
2010-06-30 20:48:34,739 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=90.0,80.0,100.0,90.0]
2010-06-30 20:48:34,742 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=100.0,-90.0,110.0,-80.0]
2010-06-30 20:48:34,743 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=100.0,-80.0,110.0,-70.0]
